,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
34,2759829,2759566,2759445,2759879,2759696,2759316,2759696,2759260,2760022,2759489,2759828,2758922,2759714,2760027,2758973,2759218,2759909,2759323,2760086,2758959,2759703,2758973,2759974,2759745,2759678,2760142,2759820,2758924,2759595,2759029,2759736,2759336,2759523,2760091,2759373,2759694,2760006,2759004,2759049,2759161,2760018,2759216,2760002,2759536,2759126,2758914,2759515,2759751,2759064,2759015,2759927,2759813,2759770,2760006,2759438,2759092,2759798,2759998,2759539,2759574,2759303,2759016,2760053,2759115,2759496,2759531,2759144,2759188,2759856,2759134,2759147,2759172,2759285,2758970,2760046,2759865,2759036,2759683,2759076,2759805,2759898,2759448,2759909,2759718,2759292,2759294,2759443,2759316,2759252,2759941,2759759,2759888,2759157,2759688,2760016,2759796,2759127,2759457,2760045
35,2758957,2759595,2758980,2759625,2758944,2759249,2759562,2759394,2759899,2759196,2758961,2759047,2759360,2759600,2759521,2759872,2759318,2758942,2759688,2760131,2760085,2759046,2760033,2759995,2759275,2759822,2759036,2759464,2759076,2759072,2759941,2759891,2759495,2760047,2759853,2759451,2759365,2760003,2759000,2760123,2759695,2760136,2759155,2759396,2759684,2759782,2759356,2759622,2759717,2759243,2759092,2759450,2758954,2759251,2759976,2759156,2759638,2759631,2759523,2759386,2759295,2758927,2759251,2760005,2759665,2758957,2760047,2759622,2759662,2759039,2759956,2759087,2758931,2759566,2760008,2758985,2759931,2760049,2759094,2759787,2759946,2759195,2759391,2759829,2759319,2759602,2759599,2759022,2759684,2759628,2758927,2759596,2759803,2759209,2759922,2759183,2759684,2759265,2758929
36,2759582,2759707,2759292,2759399,2759855,2759227,2759173,2760106,2759842,2759322,2759182,2759399,2759067,2759064,2759941,2759161,2759203,2759864,2759092,2759302,2759634,2759318,2760136,2759915,2759756,2759548,2759764,2758953,2759323,2759101,2759615,2759343,2759284,2759046,2759177,2759644,2759251,2759965,2759851,2760124,2759432,2759157,2759857,2759953,2759087,2759034,2760093,2759209,2759323,2759803,2759907,2759401,2759643,2759205,2759899,2759572,2759017,2759166,2760043,2760111,2759571,2759153,2758968,2759606,2759984,2759681,2759582,2758927,2759661,2760092,2759248,2759460,2758960,2759462,2759717,2759227,2759562,2760114,2759897,2760129,2759328,2759187,2759168,2759144,2759299,2760003,2758928,2759933,2759081,2759555,2759469,2758941,2760063,2759031,2759905,2760047,2759251,2759370,2759102
37,2758917,2759206,2759952,2759645,2759051,2759048,2759098,2759525,2758976,2760063,2759303,2759647,2759372,2758927,2759528,2759034,2759846,2759859,2759013,2760090,2759771,2760065,2759265,2758941,2759169,2760001,2760125,2759874,2759396,2759283,2759384,2758942,2759923,2759620,2759576,2759345,2760128,2759804,2759262,2759106,2759156,2759315,2759319,2758928,2759317,2758941,2760100,2759682,2760133,2758983,2760106,2759752,2759158,2759810,2759322,2758914,2758922,2760006,2759748,2760085,2759440,2759877,2759021,2759725,2759516,2759887,2759524,2759484,2759718,2759741,2760077,2759009,2759166,2759789,2759942,2759647,2759674,2758930,2759671,2759886,2759162,2759734,2759218,2759451,2760073,2759436,2759187,2759459,2759551,2759898,2759165,2759909,2759781,2759501,2760087,2760127,2759506,2759012,2759210
38,2759301,2759212,2759619,2759146,2759354,2759651,2759944,2759456,2759385,2759478,2759566,2760092,2759436,2759679,2759671,2760073,2759006,2759910,2759228,2759340,2760050,2759775,2759977,2759708,2759584,2760080,2759373,2759681,2759243,2759081,2759351,2759732,2759893,2759226,2759077,2759816,2760122,2760084,2759523,2759172,2759745,2759756,2759228,2759921,2759115,2759289,2759496,2759031,2759490,2759198,2759716,2759302,2759625,2759222,2759236,2760028,2759249,2759492,2759387,2759275,2759304,2760143,2759167,2759824,2759887,2759607,2759644,2759997,2759564,2759020,2759966,2759980,2758983,2760085,2759890,2759648,2759488,2759730,2758916,2759135,2758962,2759298,2759316,2758922,2759197,2759533,2759787,2759526,2760043,2759695,2759457,2760093,2759257,2760064,2759515,2759206,2759277,2759362,2759473
39,2759574,2759449,2759173,2759046,2759754,2759344,2759431,2759259,2759734,2759916,2759011,2758958,2760007,2759038,2760003,2759396,2759285,2759165,2759638,2759265,2759871,2759432,2759629,2759856,2759762,2759980,2759499,2759766,2759905,2759987,2759320,2759152,2760069,2759649,2759959,2759387,2760086,2760041,2759553,2759859,2759260,2759622,2759242,2759826,2759171,2759622,2759877,2759777,2759930,2759686,2759495,2760086,2759795,2759460,2759149,2759664,2759983,2759516,2759914,2759034,2759285,2759366,2759974,2759271,2760004,2759432,2759770,2759883,2759608,2759927,2759396,2760111,2759580,2759139,2759988,2759262,2759550,2759816,2758929,2759462,2759172,2759670,2759562,2759523,2759288,2759521,2759437,2758982,2759452,2758926,2759635,2759792,2759119,2760091,2759507,2758983,2759097,2759473,2759489
40,2759587,2759741,2758936,2759751,2758971,2759180,2759582,2759775,2759278,2760055,2759663,2759318,2759182,2759615,2759552,2759649,2759069,2759847,2759682,2759745,2759155,2759686,2759028,2759141,2759213,2760123,2759365,2759779,2759163,2759592,2760136,2759321,2759959,2759145,2759162,2759667,2759177,2758979,2759609,2758957,2759108,2759781,2760130,2759249,2759662,2759438,2759717,2759521,2759339,2759280,2759584,2760137,2759922,2758915,2758923,2759716,2759662,2759194,2759109,2759799,2759684,2759103,2759522,2759986,2760101,2759502,2759091,2759316,2759134,2759992,2760124,2759629,2759126,2759736,2760091,2759584,2759769,2759723,2759238,2759636,2759458,2759490,2759029,2759823,2759441,2759652,2759762,2759206,2759101,2759448,2759606,2759602,2758953,2759972,2759852,2759570,2759963,2759282,2759202
41,2759272,2759216,2759717,2759431,2759756,2759336,2759145,2759899,2758958,2759637,2759200,2759702,2759250,2759521,2759355,2760026,2759349,2760012,2759015,2759541,2759342,2760121,2759909,2759855,2759448,2759285,2759788,2759496,2759122,2759736,2759954,2759048,2759094,2759454,2759779,2759117,2759006,2759021,2759948,2759789,2759820,2758915,2759775,2758968,2759495,2759735,2759208,2759136,2760054,2759225,2759124,2759881,2759480,2760022,2759279,2760041,2759627,2759663,2760002,2759828,2760018,2759044,2760003,2759818,2759550,2759189,2760025,2759028,2758920,2759568,2759160,2759909,2759183,2759016,2759958,2759776,2759465,2759168,2759126,2758915,2759953,2759460,2759492,2759370,2759528,2760045,2759835,2759359,2759027,2760028,2759339,2759355,2759163,2758969,2759689,2759619,2759823,2759441,2759949
42,2760077,2759849,2759636,2759897,2760007,2760133,2759305,2759872,2760087,2759852,2759024,2760129,2759289,2759368,2759919,2759106,2760127,2759986,2758928,2759088,2759999,2759376,2758921,2759572,2759775,2759095,2759368,2759343,2758920,2759163,2760140,2758939,2759984,2759997,2760072,2759632,2759528,2759070,2759939,2759443,2759216,2759558,2760037,2758952,2759357,2759045,2759060,2760026,2760051,2759619,2759807,2759862,2759125,2759191,2759443,2759436,2759077,2759888,2760132,2759339,2759897,2759469,2760052,2759683,2759097,2759198,2759302,2759300,2759858,2758944,2759438,2759664,2759523,2759577,2759993,2759531,2759918,2759926,2759383,2758945,2759201,2759039,2759933,2759911,2759813,2759034,2759903,2759272,2759521,2759345,2760043,2759370,2759373,2759462,2759736,2759216,2759980,2759087,2758977
43,2759851,2759983,2758920,2759055,2759899,2759618,2760051,2759011,2759692,2758979,2758969,2759673,2760072,2759193,2759901,2759600,2759817,2759734,2759293,2759114,2759695,2759346,2759248,2759949,2760123,2759108,2759096,2759257,2759572,2759683,2759864,2759013,2759990,2759730,2759843,2759866,2759582,2759169,2759137,2759153,2758977,2759725,2759598,2759194,2759064,2759979,2759587,2760099,2759017,2759176,2759076,2759383,2759867,2759536,2760062,2759718,2759903,2759610,2759669,2759775,2760141,2759171,2759523,2759114,2759509,2759304,2759366,2759785,2759525,2760014,2759807,2759706,2759873,2759388,2759735,2759212,2759137,2759309,2758946,2759937,2759055,2759527,2759887,2759691,2759507,2759507,2759370,2759897,2759362,2759130,2760044,2759916,2759669,2760046,2759695,2758972,2759054,2759047,2759693
44,2759006,2758973,2759875,2759921,2759639,2759049,2759824,2759820,2759999,2759789,2759561,2759395,2759365,2759029,2759165,2759559,2759292,2759966,2759087,2759488,2759018,2759135,2759097,2759622,2759750,2759122,2759329,2759217,2759526,2759829,2759316,2759849,2759505,2759295,2760079,2759802,2759515,2760125,2758945,2759337,2759208,2760041,2759608,2759117,2760054,2759330,2759289,2758920,2759539,2759949,2759215,2759135,2760086,2759158,2759130,2760128,2759496,2759528,2759288,2759942,2759198,2760137,2759505,2759448,2760065,2759635,2760022,2759577,2759954,2759309,2759641,2759499,2758976,2759221,2759449,2759683,2759296,2759201,2759616,2759951,2759804,2759401,2759156,2759077,2759800,2759285,2759634,2758915,2759762,2759431,2758982,2760133,2759266,2760069,2760014,2759314,2759373,2759148,2759524
45,2758916,2759157,2759222,2759394,2759137,2760040,2759587,2759903,2758981,2759865,2759314,2759635,2759039,2759819,2759344,2759667,2759296,2759275,2759654,2759086,2759081,2759870,2759389,2759179,2759360,2759196,2760006,2759564,2759669,2759792,2760055,2760093,2759110,2760080,2758939,2759708,2759748,2759643,2759281,2759705,2759578,2759506,2759820,2759790,2759644,2759883,2759915,2759196,2760106,2759766,2758971,2759502,2759803,2759103,2759957,2759454,2759872,2759262,2760064,2759201,2759301,2759965,2759778,2759458,2759015,2760042,2759201,2759232,2759625,2759782,2760096,2759865,2759232,2759897,2759049,2759804,2760113,2759180,2759087,2760040,2758963,2759097,2759615,2759894,2760106,2759841,2758946,2759460,2758928,2759133,2759381,2759390,2759221,2759304,2759092,2759627,2759173,2759437,2759724
46,2759571,2758972,2759328,2759800,2758969,2759304,2759156,2759017,2758931,2759205,2760076,2759524,2759351,2759650,2758959,2760113,2760039,2759027,2759477,2759523,2759800,2759951,2759754,2759581,2759995,2759596,2759514,2758931,2759859,2759841,2759810,2759113,2760078,2759847,2759995,2759873,2759711,2759369,2759792,2760129,2759280,2759881,2759957,2760077,2759761,2758960,2760007,2759623,2760038,2759240,2759890,2759479,2759695,2759044,2758953,2759036,2759047,2759278,2759698,2759141,2759997,2759291,2759803,2759054,2760003,2759608,2759531,2759195,2759834,2759125,2760056,2759561,2759357,2760132,2759338,2759521,2758971,2759285,2759139,2759161,2759886,2759347,2759052,2759435,2759959,2759398,2759781,2759337,2759922,2759212,2760007,2759545,2758954,2759348,2758941,2758985,2759632,2760032,2759440
47,2759031,2759879,2759477,2759342,2759136,2759483,2759891,2759125,2759834,2759195,2760001,2759858,2758978,2759638,2759910,2759946,2759381,2759259,2760054,2759966,2759069,2759736,2759686,2759886,2759109,2759490,2759231,2759698,2760022,2759185,2759020,2759903,2759384,2760143,2758952,2758940,2758983,2759810,2760075,2759502,2759052,2759021,2759997,2759371,2760055,2759899,2759553,2760142,2759049,2759734,2759925,2760049,2759986,2759494,2759292,2759028,2760013,2759835,2759295,2759092,2759166,2759734,2758959,2759067,2759952,2758940,2759673,2759081,2759541,2759116,2759868,2760133,2760084,2760056,2759581,2759931,2760049,2759257,2759278,2759467,2759563,2759543,2759243,2759163,2759654,2760062,2759330,2759961,2759495,2759461,2759897,2759371,2760012,2760094,2759585,2759631,2759663,2759449,2760080
48,2759401,2760028,2759180,2759291,2760094,2760140,2759969,2759291,2759612,2759600,2759679,2759916,2759311,2759233,2759800,2758990,2760085,2759398,2759072,2759156,2759135,2759590,2758964,2760100,2759909,2759714,2759262,2759479,2759450,2759751,2759469,2759391,2759956,2759077,2759514,2759730,2759319,2760072,2760101,2759539,2759524,2759431,2759188,2759074,2759398,2759194,2759254,2759723,2759803,2759531,2759599,2759616,2759528,2759562,2759846,2759456,2758940,2759913,2759345,2760094,2759639,2759949,2759113,2759790,2759212,2759450,2759907,2759816,2759177,2758914,2759551,2759953,2759988,2759568,2759397,2759627,2759053,2759710,2758958,2759586,2759730,2758931,2759074,2758947,2758959,2759703,2758981,2759506,2758929,2759713,2759646,2759147,2759877,2760113,2759986,2759800,2759841,2759123,2759882
49,2759866,2759751,2760007,2760131,2759807,2759346,2759074,2759376,2759106,2759189,2760002,2758924,2759915,2759136,2759463,2759732,2759270,2759291,2760033,2759853,2759094,2759669,2759657,2759461,2759197,2759516,2760128,2759401,2759114,2759014,2760080,2758985,2759166,2759707,2759909,2759485,2759562,2759525,2759451,2759813,2760051,2759661,2759723,2759978,2760118,2760076,2759179,2759210,2759516,2759623,2759273,2759133,2760129,2759474,2759330,2760109,2759947,2759467,2759681,2759660,2759195,2758965,2759967,2759235,2759521,2759101,2758939,2759031,2759696,2759642,2759851,2759558,2759254,2760136,2759547,2760043,2759829,2759949,2760109,2759727,2759875,2759877,2759524,2759941,2759064,2759800,2759245,2759299,2758989,2760135,2759298,2759818,2759923,2759230,2759761,2760042,2759387,2759217,2759587
50,2760132,2759294,2759550,2759632,2759027,2759881,2758970,2759974,2759149,2759572,2759536,2759922,2759835,2759637,2759205,2759663,2759320,2759741,2759139,2759904,2759451,2759788,2759304,2759147,2759078,2759867,2759146,2759947,2759386,2759988,2759654,2759796,2760022,2759112,2759623,2759134,2759469,2759785,2759772,2759974,2759076,2759492,2759683,2760032,2759562,2759460,2759390,2759679,2759631,2759068,2759097,2759239,2760088,2759833,2759868,2759843,2759987,2759891,2759561,2759262,2759693,2760089,2758982,2758947,2759477,2759496,2758952,2759499,2760027,2759673,2758946,2759986,2759778,2760075,2759266,2759846,2759295,2759350,2760012,2759494,2759179,2759578,2760106,2759093,2759438,2759441,2760019,2759280,2760106,2759093,2759296,2759007,2759298,2759899,2759300,2759490,2759674,2759478,2759016
51,2759601,2759179,2759238,2759578,2759028,2759144,2759218,2759667,2759635,2759848,2760084,2759867,2759064,2759211,2759987,2759629,2759528,2759177,2759107,2759592,2759955,2759311,2758972,2759488,2760088,2759959,2759833,2759756,2759580,2759395,2759305,2759123,2759914,2760140,2759314,2759438,2759176,2759682,2759667,2758922,2760019,2759946,2758942,2759846,2759827,2759216,2759507,2758928,2759387,2759563,2759107,2760130,2759477,2759273,2759177,2759886,2759156,2759431,2759632,2759245,2759824,2759172,2760121,2759473,2759553,2759757,2760086,2759771,2759768,2759260,2760111,2759343,2758914,2759246,2759848,2759600,2759210,2759718,2760072,2759543,2759505,2759988,2759108,2759574,2759320,2759558,2759893,2759058,2759149,2760077,2759767,2759529,2758942,2759686,2759705,2760037,2759113,2759502,2759967
52,2759581,2759752,2759810,2759198,2759372,2759147,2759188,2758982,2759259,2759349,2760006,2759993,2759802,2760111,2759433,2759385,2759898,2759594,2759846,2759593,2759478,2759186,2759618,2760008,2760142,2758978,2759541,2760092,2759169,2758979,2759018,2759687,2759353,2759007,2759477,2759807,2759601,2759908,2759238,2759926,2759049,2759361,2759507,2759373,2759456,2759155,2759465,2759782,2760041,2759372,2759805,2759594,2759505,2759061,2759348,2759021,2760140,2759648,2759931,2759657,2759873,2759101,2759401,2759022,2760064,2759870,2759556,2759745,2759899,2758928,2759274,2759686,2759968,2759783,2759516,2759375,2759167,2759627,2759401,2760077,2759639,2759641,2759557,2759060,2759480,2759531,2759359,2759218,2759853,2759851,2759558,2759708,2759053,2759698,2759013,2759281,2759022,2759581,2760131
53,2759856,2759329,2759871,2759742,2759881,2759476,2759344,2760120,2759526,2759886,2759909,2759522,2759612,2759189,2759474,2759793,2760045,2759805,2758964,2758986,2759895,2759794,2759495,2759051,2759443,2759857,2759883,2760005,2759955,2759703,2759568,2759965,2759355,2759826,2759279,2759514,2759937,2759563,2759510,2759149,2759933,2759942,2759480,2759515,2760141,2759965,2759727,2759529,2759294,2759930,2759239,2759148,2759547,2759713,2758962,2759834,2759454,2758968,2760118,2759272,2760052,2760049,2758932,2759594,2760018,2759068,2759268,2759691,2759232,2759372,2759227,2760005,2759819,2760062,2759586,2759554,2760118,2759011,2759130,2759217,2759275,2760047,2760070,2759105,2759823,2759958,2759819,2759319,2759010,2759100,2759527,2759906,2760053,2759867,2759759,2759351,2759135,2760014,2759115
54,2759338,2759808,2759644,2759135,2759195,2759464,2759861,2759068,2759965,2759199,2759829,2759833,2759007,2759570,2759068,2759166,2759238,2758964,2759939,2759015,2758914,2759674,2759761,2760070,2759020,2759155,2759012,2759102,2759346,2759754,2759872,2759477,2759803,2759314,2759660,2760049,2759518,2758954,2760073,2758970,2759803,2759257,2759973,2759201,2759653,2759674,2759643,2760064,2759179,2758955,2759861,2759045,2759323,2760093,2759051,2759469,2759797,2759091,2759847,2758955,2759710,2760084,2759259,2759800,2758932,2759203,2759039,2760122,2759870,2759448,2759952,2759510,2760109,2759552,2759813,2759727,2759060,2759500,2759942,2759797,2759949,2759681,2759683,2759483,2758974,2758936,2759639,2759939,2759606,2759004,2759904,2760066,2758949,2759562,2759177,2759857,2759100,2759669,2759639
55,2759842,2760066,2759724,2759050,2759742,2760141,2760081,2759777,2759356,2759551,2760087,2760125,2760121,2759969,2759148,2759461,2759521,2759990,2758974,2759667,2759628,2759738,2759458,2759898,2758921,2759152,2758965,2759657,2759742,2759440,2759919,2759955,2759161,2759566,2759454,2759149,2759217,2758931,2758955,2759829,2759488,2759570,2759445,2759067,2759951,2759531,2759820,2759154,2759029,2759394,2759336,2759805,2758923,2759584,2759436,2759946,2759687,2760140,2760080,2759552,2759531,2759262,2759358,2760096,2758974,2759389,2759391,2759493,2760143,2759360,2759298,2758917,2759273,2759639,2760086,2758961,2759460,2759609,2759495,2758954,2759687,2759301,2759233,2759679,2759380,2759144,2759353,2759349,2759289,2759723,2759122,2759843,2759997,2759644,2759944,2758920,2760088,2759686,2760140
56,2759254,2759665,2758963,2758942,2760059,2759754,2759906,2759551,2759716,2759357,2760142,2759715,2759855,2759355,2760104,2759967,2759163,2760124,2759627,2759246,2759386,2759463,2759658,2759608,2759351,2759696,2759915,2759208,2759654,2759292,2759756,2759817,2760056,2759521,2759171,2759457,2759213,2759610,2759911,2759285,2760041,2759517,2759664,2759451,2758949,2759467,2759070,2759091,2760060,2759918,2759021,2760109,2759541,2759634,2758970,2759386,2758953,2759464,2758999,2759294,2759972,2759858,2759607,2759086,2759759,2759185,2759109,2760133,2759631,2759627,2759431,2758945,2758963,2759908,2759316,2759998,2759302,2759589,2759456,2759015,2760089,2759935,2759336,2759706,2759662,2759360,2759346,2760084,2759987,2758923,2758971,2759342,2759718,2760122,2759947,2759802,2759314,2759007,2759755
